"beginning"	14561
"set_task_stack_end_magic"	15019
"smp_setup_processor_id"	15452
"debug_objects_early_init"	15864
"cgroup_init_early"	16371
"local_irq_disable"	16883
"boot_cpu_init"	17381
"page_address_init"	17839
"pr_notice"	18300
"setup_arch"	38701
"add_latent_entropy"	39223
"add_device_randomness"	39664
"boot_init_stack_canary"	40119
"mm_init_cpumask"	40543
"setup_command_line"	40957
"setup_nr_cpu_ids"	41406
"setup_per_cpu_areas"	42110
"smp_prepare_boot_cpu"	42547
"boot_cpu_hotplug_init"	42966
"build_all_zonelists"	43393
"page_alloc_init"	43806
"pr_notice"	44221
"parse_early_param"	44634
"jump_label_init"	45568
"setup_log_buf"	46022
"pidhash_init"	46473
"vfs_caches_init_early"	46908
"sort_main_extable"	47329
"trap_init"	47798
"mm_init"	48645
"ftrace_init"	49070
"early_trace_init"	49491
"sched_init"	49976
"preempt_disable"	50397
"radix_tree_init"	50998
"workqueue_init_early"	51561
"rcu_init"	52083
"trace_init"	52563
"context_tracking_init"	52995
"early_irq_init"	53468
"init_IRQ"	54010
"tick_init"	54440
"rcu_init_nohz"	54867
"init_timers"	55309
"hrtimers_init"	55806
"softirq_init"	56266
"timekeeping_init"	56706
"time_init"	57138
"sched_clock_postinit"	57580
"printk_safe_init"	58000
"perf_event_init"	58429
"profile_init"	58844
"call_function_init"	59258
"local_irq_enable"	59672
"kmem_cache_init_late"	60203
"console_init"	63147
"lockdep_info"	63585
"locking_selftest"	64055
"mem_encrypt_init"	64481
"page_ext_init"	64905
"kmemleak_init"	65328
"debug_objects_mem_init"	65765
"setup_per_cpu_pageset"	66207
"numa_policy_init"	66768
null	67241
"calibrate_delay"	67677
"pidmap_init"	68156
"anon_vma_init"	68608
"acpi_early_init"	69071
"thread_stack_cache_init"	69621
"cred_init"	70204
"fork_init"	70666
"proc_caches_init"	71126
"buffer_init"	71602
"signals_init"	72357
"cpuset_init"	72864
"delayacct_init"	73362
"check_bugs"	85932
"acpi_subsystem_init"	86403
"arch_post_acpi_subsys_init"	86830
"sfi_init_late"	87274
Total_boot_time	459837
