"beginning"	14653
"set_task_stack_end_magic"	15102
"smp_setup_processor_id"	15530
"debug_objects_early_init"	15955
"cgroup_init_early"	16424
"local_irq_disable"	16851
"boot_cpu_init"	17383
"page_address_init"	17842
"pr_notice"	18323
"setup_arch"	111531
"add_latent_entropy"	112100
"add_device_randomness"	112563
"boot_init_stack_canary"	113034
"mm_init_cpumask"	113474
"setup_command_line"	113911
"setup_nr_cpu_ids"	114344
"setup_per_cpu_areas"	114953
"smp_prepare_boot_cpu"	115410
"boot_cpu_hotplug_init"	115845
"build_all_zonelists"	116291
"page_alloc_init"	116761
"pr_notice"	117302
"parse_early_param"	117833
"jump_label_init"	118749
"setup_log_buf"	119187
"pidhash_init"	119624
"vfs_caches_init_early"	120074
"sort_main_extable"	120733
"trap_init"	121318
"mm_init"	122459
"ftrace_init"	122908
"early_trace_init"	123511
"sched_init"	123974
"preempt_disable"	124394
"radix_tree_init"	124816
"workqueue_init_early"	125292
"rcu_init"	125741
"trace_init"	126342
"context_tracking_init"	126771
"early_irq_init"	127244
"init_IRQ"	127858
"tick_init"	128327
"rcu_init_nohz"	128756
"init_timers"	129199
"hrtimers_init"	129636
"softirq_init"	130068
"timekeeping_init"	130512
"time_init"	130944
"sched_clock_postinit"	131373
"printk_safe_init"	131805
"perf_event_init"	132252
"profile_init"	132687
"call_function_init"	133136
"local_irq_enable"	133591
"kmem_cache_init_late"	134082
"console_init"	202341
"lockdep_info"	202833
"locking_selftest"	203316
"mem_encrypt_init"	203805
"page_ext_init"	204244
"kmemleak_init"	204681
"debug_objects_mem_init"	205226
"setup_per_cpu_pageset"	205725
"numa_policy_init"	206236
"late_time_init"	206744
"calibrate_delay"	207207
"pidmap_init"	207682
"anon_vma_init"	208182
"acpi_early_init"	208624
"thread_stack_cache_init"	209111
"cred_init"	209556
"fork_init"	210012
"proc_caches_init"	210669
"buffer_init"	211255
"signals_init"	212252
"cpuset_init"	212800
"delayacct_init"	213296
"check_bugs"	229280
"acpi_subsystem_init"	229779
"arch_post_acpi_subsys_init"	230228
"sfi_init_late"	230673
