"beginning"	11014
"set_task_stack_end_magic"	11465
"smp_setup_processor_id"	11885
"debug_objects_early_init"	12389
"cgroup_init_early"	12861
"local_irq_disable"	13280
"boot_cpu_init"	13703
"page_address_init"	14119
"pr_notice"	14561
"setup_arch"	35255
"add_latent_entropy"	35769
"add_device_randomness"	36207
"boot_init_stack_canary"	36660
"mm_init_cpumask"	37086
"setup_command_line"	37509
"setup_nr_cpu_ids"	37937
"setup_per_cpu_areas"	38514
"smp_prepare_boot_cpu"	39031
"boot_cpu_hotplug_init"	39463
"build_all_zonelists"	39902
"page_alloc_init"	40329
"pr_notice"	40756
"parse_early_param"	41184
"jump_label_init"	42208
"setup_log_buf"	42643
"pidhash_init"	43102
"vfs_caches_init_early"	43532
"sort_main_extable"	43957
"trap_init"	44416
"mm_init"	45190
"ftrace_init"	45639
"early_trace_init"	46063
"sched_init"	46685
"preempt_disable"	47219
"radix_tree_init"	47677
"workqueue_init_early"	48269
"rcu_init"	48779
"trace_init"	49201
"context_tracking_init"	49627
"early_irq_init"	50114
"init_IRQ"	50644
"tick_init"	51113
"rcu_init_nohz"	51699
"init_timers"	52126
"hrtimers_init"	52551
"softirq_init"	52974
"timekeeping_init"	53405
"time_init"	53829
"sched_clock_postinit"	54254
"printk_safe_init"	54680
"perf_event_init"	55145
"profile_init"	55579
"call_function_init"	56008
"local_irq_enable"	56439
"kmem_cache_init_late"	56864
"console_init"	57355
"lockdep_info"	57780
"locking_selftest"	58205
"mem_encrypt_init"	58630
"page_ext_init"	59085
"kmemleak_init"	59512
"debug_objects_mem_init"	59937
"setup_per_cpu_pageset"	60364
"numa_policy_init"	60808
null	61631
"calibrate_delay"	62141
"pidmap_init"	62575
"anon_vma_init"	63032
"acpi_early_init"	63462
"thread_stack_cache_init"	63888
"cred_init"	64315
"fork_init"	64743
"proc_caches_init"	65188
"buffer_init"	65649
"signals_init"	66382
"cpuset_init"	66893
"delayacct_init"	67432
"check_bugs"	79634
"acpi_subsystem_init"	80128
"arch_post_acpi_subsys_init"	80558
"sfi_init_late"	80985
Total_boot_time	130263
