"beginning"	395580
"set_task_stack_end_magic"	396605
"smp_setup_processor_id"	397581
"debug_objects_early_init"	398539
"cgroup_init_early"	399607
"local_irq_disable"	400559
"boot_cpu_init"	401539
"page_address_init"	402493
"pr_notice"	403501
"setup_arch"	427312
"add_latent_entropy"	427817
"add_device_randomness"	428330
"boot_init_stack_canary"	428960
"mm_init_cpumask"	429407
"setup_command_line"	429840
"setup_nr_cpu_ids"	430266
"setup_per_cpu_areas"	430856
"smp_prepare_boot_cpu"	431294
"boot_cpu_hotplug_init"	431710
"build_all_zonelists"	432139
"page_alloc_init"	432555
"pr_notice"	432970
"parse_early_param"	433397
"jump_label_init"	434392
"setup_log_buf"	434864
"pidhash_init"	435446
"vfs_caches_init_early"	435966
"sort_main_extable"	436470
"trap_init"	436923
"mm_init"	437753
"ftrace_init"	438408
"early_trace_init"	438834
"sched_init"	439289
"preempt_disable"	439701
"radix_tree_init"	440117
"workqueue_init_early"	440571
"rcu_init"	441003
"trace_init"	441460
"context_tracking_init"	441875
"early_irq_init"	442325
"init_IRQ"	442882
"tick_init"	443297
"rcu_init_nohz"	443707
"init_timers"	444118
"hrtimers_init"	444531
"softirq_init"	444943
"timekeeping_init"	445403
"time_init"	445922
"sched_clock_postinit"	446326
"printk_safe_init"	446729
"perf_event_init"	447209
"profile_init"	447654
"call_function_init"	448062
"local_irq_enable"	448465
"kmem_cache_init_late"	448868
"console_init"	449368
"lockdep_info"	449774
"locking_selftest"	450178
"mem_encrypt_init"	450580
"page_ext_init"	450981
"kmemleak_init"	451385
"debug_objects_mem_init"	451788
"setup_per_cpu_pageset"	452194
"numa_policy_init"	452627
null	453058
"calibrate_delay"	453493
"pidmap_init"	453910
"anon_vma_init"	454318
"acpi_early_init"	454721
"thread_stack_cache_init"	455124
"cred_init"	455531
"fork_init"	455947
"proc_caches_init"	456377
"buffer_init"	456793
"signals_init"	457636
"cpuset_init"	458139
"delayacct_init"	458630
"check_bugs"	470941
"acpi_subsystem_init"	471382
"arch_post_acpi_subsys_init"	471800
"sfi_init_late"	472219
Total_boot_time	603987
