"beginning"	417728
"set_task_stack_end_magic"	418680
"smp_setup_processor_id"	419336
"debug_objects_early_init"	419898
"cgroup_init_early"	420503
"local_irq_disable"	421089
"boot_cpu_init"	421705
"page_address_init"	422255
"pr_notice"	422835
"setup_arch"	445695
"add_latent_entropy"	446181
"add_device_randomness"	446673
"boot_init_stack_canary"	447159
"mm_init_cpumask"	447594
"setup_command_line"	448030
"setup_nr_cpu_ids"	448464
"setup_per_cpu_areas"	449063
"smp_prepare_boot_cpu"	449519
"boot_cpu_hotplug_init"	449960
"build_all_zonelists"	450442
"page_alloc_init"	450907
"pr_notice"	451348
"parse_early_param"	451794
"jump_label_init"	452852
"setup_log_buf"	453310
"pidhash_init"	453748
"vfs_caches_init_early"	454185
"sort_main_extable"	454644
"trap_init"	455113
"mm_init"	456329
"ftrace_init"	457193
"early_trace_init"	457722
"sched_init"	458376
"preempt_disable"	458813
"radix_tree_init"	459245
"workqueue_init_early"	459719
"rcu_init"	460357
"trace_init"	460946
"context_tracking_init"	461375
"early_irq_init"	461839
"init_IRQ"	462373
"tick_init"	462794
"rcu_init_nohz"	463210
"init_timers"	463628
"hrtimers_init"	464044
"softirq_init"	464461
"timekeeping_init"	464884
"time_init"	465302
"sched_clock_postinit"	465719
"printk_safe_init"	466136
"perf_event_init"	466574
"profile_init"	467056
"call_function_init"	467544
"local_irq_enable"	467971
"kmem_cache_init_late"	468402
"console_init"	468962
"lockdep_info"	469452
"locking_selftest"	469948
"mem_encrypt_init"	470412
"page_ext_init"	470841
"kmemleak_init"	471266
"debug_objects_mem_init"	471693
"setup_per_cpu_pageset"	472139
"numa_policy_init"	472606
null	473063
"calibrate_delay"	473498
"pidmap_init"	474015
"anon_vma_init"	474714
"acpi_early_init"	475156
"thread_stack_cache_init"	475582
"cred_init"	476012
"fork_init"	476446
"proc_caches_init"	476901
"buffer_init"	477370
"signals_init"	478125
"cpuset_init"	478649
"delayacct_init"	479162
"check_bugs"	491873
"acpi_subsystem_init"	492349
"arch_post_acpi_subsys_init"	492790
"sfi_init_late"	493270
Total_boot_time	780020
