"beginning"	14031
"set_task_stack_end_magic"	14527
"smp_setup_processor_id"	15002
"debug_objects_early_init"	15425
"cgroup_init_early"	15891
"local_irq_disable"	16327
"boot_cpu_init"	16765
"page_address_init"	17187
"pr_notice"	17638
"setup_arch"	117372
"add_latent_entropy"	118077
"add_device_randomness"	118552
"boot_init_stack_canary"	118999
"mm_init_cpumask"	119436
"setup_command_line"	119872
"setup_nr_cpu_ids"	120360
"setup_per_cpu_areas"	121020
"smp_prepare_boot_cpu"	121518
"boot_cpu_hotplug_init"	121961
"build_all_zonelists"	122418
"page_alloc_init"	122862
"pr_notice"	123294
"parse_early_param"	123725
"jump_label_init"	124673
"setup_log_buf"	125116
"pidhash_init"	125556
"vfs_caches_init_early"	126042
"sort_main_extable"	126475
"trap_init"	126941
"mm_init"	127749
"ftrace_init"	128211
"early_trace_init"	128930
"sched_init"	129407
"preempt_disable"	129845
"radix_tree_init"	130285
"workqueue_init_early"	130769
"rcu_init"	131223
"trace_init"	131823
"context_tracking_init"	132279
"early_irq_init"	132863
"init_IRQ"	133419
"tick_init"	133866
"rcu_init_nohz"	134313
"init_timers"	134756
"hrtimers_init"	135199
"softirq_init"	135642
"timekeeping_init"	136096
"time_init"	136547
"sched_clock_postinit"	136998
"printk_safe_init"	137437
"perf_event_init"	137890
"profile_init"	138328
"call_function_init"	138766
"local_irq_enable"	139198
"kmem_cache_init_late"	139630
"console_init"	140137
"lockdep_info"	140583
"locking_selftest"	141025
"mem_encrypt_init"	141484
"page_ext_init"	141939
"kmemleak_init"	142397
"debug_objects_mem_init"	142850
"setup_per_cpu_pageset"	143295
"numa_policy_init"	143746
"late_time_init"	144253
"calibrate_delay"	144759
"pidmap_init"	145299
"anon_vma_init"	145738
"acpi_early_init"	146193
"thread_stack_cache_init"	146674
"cred_init"	147182
"fork_init"	147696
"proc_caches_init"	148159
"buffer_init"	148627
"signals_init"	149463
"cpuset_init"	150093
"delayacct_init"	150684
"check_bugs"	167140
"acpi_subsystem_init"	167651
"arch_post_acpi_subsys_init"	168260
"sfi_init_late"	168751
