"beginning"	15079
"set_task_stack_end_magic"	15532
"smp_setup_processor_id"	15974
"debug_objects_early_init"	16395
"cgroup_init_early"	16871
"local_irq_disable"	17293
"boot_cpu_init"	17719
"page_address_init"	18137
"pr_notice"	18816
"setup_arch"	41288
"add_latent_entropy"	41789
"add_device_randomness"	42211
"boot_init_stack_canary"	42647
"mm_init_cpumask"	43055
"setup_command_line"	43484
"setup_nr_cpu_ids"	43917
"setup_per_cpu_areas"	44488
"smp_prepare_boot_cpu"	44917
"boot_cpu_hotplug_init"	45336
"build_all_zonelists"	45744
"page_alloc_init"	46138
"pr_notice"	46663
"parse_early_param"	47060
"jump_label_init"	47971
"setup_log_buf"	48384
"pidhash_init"	48805
"vfs_caches_init_early"	49202
"sort_main_extable"	49596
"trap_init"	50021
"mm_init"	50739
"ftrace_init"	51138
"early_trace_init"	51611
"sched_init"	52140
"preempt_disable"	52542
"radix_tree_init"	52977
"workqueue_init_early"	53414
"rcu_init"	53826
"trace_init"	54221
"context_tracking_init"	54615
"early_irq_init"	55070
"init_IRQ"	55595
"tick_init"	56002
"rcu_init_nohz"	56396
"init_timers"	56880
"hrtimers_init"	57277
"softirq_init"	57672
"timekeeping_init"	58117
"time_init"	58513
"sched_clock_postinit"	58907
"printk_safe_init"	59303
"perf_event_init"	59748
"profile_init"	60146
"call_function_init"	60543
"local_irq_enable"	60937
"kmem_cache_init_late"	61332
"console_init"	61790
"lockdep_info"	62186
"locking_selftest"	62809
"mem_encrypt_init"	63316
"page_ext_init"	63758
"kmemleak_init"	64180
"debug_objects_mem_init"	64601
"setup_per_cpu_pageset"	65023
"numa_policy_init"	65464
null	65914
"calibrate_delay"	66337
"pidmap_init"	66764
"anon_vma_init"	67188
"acpi_early_init"	67615
"thread_stack_cache_init"	68037
"cred_init"	68460
"fork_init"	68883
"proc_caches_init"	69325
"buffer_init"	69751
"signals_init"	70515
"cpuset_init"	71025
"delayacct_init"	71529
"check_bugs"	83772
"acpi_subsystem_init"	84193
"arch_post_acpi_subsys_init"	84603
"sfi_init_late"	85011
Total_boot_time	147388
